user_id,N_cards,N_notes,N_decks,N_presets,mem_bytes
5472,6895,6895,12,1,120263168
8793,6771,6771,136,1,120263168
6791,6811,6811,95,1,120245760
5730,11006,5507,21,1,120189184
6380,7416,6295,326,1,120163072
5129,6811,6811,83,1,120036864
7951,6940,6866,5,3,119984640
2660,6414,6414,470,1,119862784
1975,6869,6869,6,1,119706112
2393,6943,6813,22,2,119588608
6677,10700,5516,52,6,119579904
4006,12859,4828,30,1,119545088
1759,8068,6449,9,1,119492864
931,8942,5673,370,1,119449344
1756,6716,6716,135,1,119288320
2639,7238,6705,8,1,119205632
4854,6649,6649,197,1,119201280
8690,7463,6341,224,1,119192576
6917,6756,6714,108,1,118966272
8781,10922,5461,3,1,118909696
6831,7617,6502,27,25,118848768
1286,6379,6273,525,1,118827008
7356,6801,6801,18,1,118731264
4275,6955,6764,3,3,118683392
828,9337,5908,46,1,118596352
9399,7092,6650,50,1,118583296
247,7862,6428,23,2,118578944
3106,7146,6629,49,1,118526720
2950,7333,6614,9,5,118500608
8964,9263,5963,14,3,118461440
8166,7238,6508,108,1,118374400
1460,6780,6780,17,1,118348288
9683,6997,6410,240,1,118343936
5688,6787,6787,8,1,118313472
5742,6688,6663,117,1,118161152
9867,12997,4602,79,4,118087168
735,10545,5512,8,1,118021888
4612,6769,6769,7,1,117982720
6753,6728,6558,173,2,117952256
646,8782,6030,55,1,117930496
3813,9824,5498,191,3,117913088
6149,6827,6457,222,1,117904384
6926,8750,6043,47,3,117847808
8342,6725,6723,44,1,117834752
6409,6759,6742,19,2,117808640
8995,7854,6316,65,1,117799936
8547,8014,6278,50,5,117791232
3529,8669,6110,10,1,117699840
5067,6967,6569,89,1,117660672
2237,10794,5397,6,5,117621504
4433,6747,6747,2,1,117512704
360,6512,6485,257,1,117508352
1608,6739,6739,2,1,117373440
1846,8379,6186,3,2,117321216
970,12717,4694,25,5,117142784
2137,6973,6587,40,4,117107968
9430,6702,6702,17,2,117003520
8065,10732,5366,9,4,116986112
3031,7083,6363,166,1,116816384
7828,10575,5356,47,2,116807680
144,6700,6700,4,4,116768512
5728,6744,6662,10,7,116607488
2015,6921,6341,207,1,116537856
798,6685,6520,130,1,116507392
3073,10780,5316,7,3,116494336
6418,7088,6483,53,1,116437760
1311,7383,6310,108,2,116433408
2149,6690,6679,3,1,116394240
5828,10476,5397,8,1,116220160
7900,9043,5872,7,5,116220160
8565,6337,6337,335,1,116172288
2042,6664,6664,8,1,116172288
3842,6664,6664,7,1,116154880
5300,7185,6464,22,1,116072192
7962,7217,6335,104,1,115954688
9164,10659,5309,12,1,115937280
3274,6347,6341,315,1,115919872
8011,7400,6366,30,3,115893760
4707,6942,6444,87,1,115885056
9197,6360,6357,293,2,115815424
4115,7384,6395,9,1,115811072
1167,6639,6639,9,3,115780608
4987,6625,6625,19,2,115697920
1506,10615,5318,1,1,115671808
1131,6639,6639,2,2,115645696
9223,7494,6213,96,1,115428096
5565,9384,5197,383,4,115423744
2427,9090,5803,3,1,115401984
7980,6192,6190,437,1,115397632
9904,10363,5371,3,1,115301888
6640,8162,6086,15,3,115293184
8685,6475,6469,148,2,115254016
1870,6611,6611,7,1,115232256
2804,10810,5199,11,7,115219200
9722,8131,6032,51,10,115171328
1196,10383,5347,6,1,115127808
2306,7470,6218,80,1,115110400
7138,9152,5748,10,2,115088640
6860,7450,5909,311,2,115023360
8593,6582,6582,21,1,114971136
9429,8130,5949,108,1,114958080
5441,9411,5592,53,1,114914560
2142,6367,6367,225,1,114779648
8459,6589,6589,2,1,114762240
5225,8397,5747,181,1,114753536
1571,8974,5640,113,1,114683904
3504,6583,6363,166,1,114640384
6656,6978,6401,37,1,114609920
8636,6766,6407,80,2,114527232
2224,6570,6570,5,2,114496768
2892,6555,6555,18,2,114461952
2571,8254,5998,9,2,114427136
8109,10602,5184,32,1,114405376
4235,10355,5295,8,4,114401024
6139,5925,5925,641,1,114327040
9045,9161,5605,66,1,114222592
6935,7242,6301,19,6,114205184
1358,6553,6553,3,3,114179072
7513,6999,6399,2,2,114078976
263,7099,6162,152,1,114018048
9132,6535,6528,18,1,114009344
3128,6646,6508,4,1,113987584
6555,6996,6327,48,1,113913600
5091,6474,6274,216,2,113887488
2746,6525,6525,14,1,113857024
148,10069,5350,5,2,113796096
1277,6526,6526,4,2,113713408
2439,6785,6133,223,7,113587200
8322,7503,6111,63,1,113561088
1696,6319,6299,218,1,113561088
1566,9655,5440,26,1,113521920
4038,7665,6114,17,1,113504512
7589,10345,5200,28,2,113439232
9657,7733,5988,88,1,113391360
1991,6703,6428,12,1,113330432
9219,7303,6205,25,3,113282560
5111,7073,6164,113,3,113278208
7937,6071,6047,449,1,113212928
9630,6357,6327,167,1,113204224
7835,6500,6500,1,1,113195520
7983,6496,6496,2,2,113156352
557,10346,5201,8,1,113095424
2088,6429,6417,74,1,113073664
5085,6523,6183,225,1,113056256
6086,9876,5089,206,1,113034496
6273,6475,6472,15,1,112964864
5934,6391,6391,93,4,112938752
5125,7056,6268,14,3,112838656
4004,10227,5205,13,10,112834304
7015,6495,6422,39,1,112816896
9512,6745,6368,14,4,112803840
3680,5734,5734,742,1,112760320
3552,6927,6279,33,1,112725504
6317,7572,6104,2,2,112721152
108,6463,6462,11,1,112712448
2509,6843,6348,1,1,112703744
9703,8983,5623,5,3,112647168
4314,6865,6041,222,1,112638464
2752,9505,5300,105,1,112416512
4502,6446,6446,8,2,112390400
5411,6449,6449,2,1,112325120
4398,7170,6171,26,2,112264192
1784,10154,5202,4,1,112203264
4015,10770,4969,24,1,112190208
3050,9956,5258,6,3,112133632
4559,6427,6427,11,1,112098816
6612,6520,6387,16,2,112081408
3204,9374,5384,49,9,112072704
6234,6198,6189,245,1,112068352
3779,10179,5179,6,1,112046592
8834,9078,5520,25,1,112037888
9616,6402,6402,31,2,112024832
3109,8351,5776,12,1,111990016
4260,6411,6411,20,1,111976960
700,9313,5459,4,1,111898624
1000,7518,5855,155,1,111885568
4741,6130,6130,295,1,111872512
8831,7881,5922,12,2,111863808
7025,6705,6194,100,1,111815936
7698,13094,4041,113,1,111737600
3361,6387,6387,28,2,111711488
5264,10270,5118,2,2,111589632
6280,6282,6282,121,6,111554816
4716,6335,6335,70,1,111524352
4558,5104,5104,1290,1,111332864
1772,6483,6190,130,1,111319808
9218,6509,6300,39,1,111284992
3136,6317,6305,75,1,111141376
1154,6373,6373,8,3,111132672
613,10156,5096,19,4,111128320
4739,6652,6185,74,4,111054336
406,6341,6257,93,1,110932480
4573,6348,6348,20,1,110880256
5344,6301,6289,74,1,110845440
2226,6320,6320,24,23,110749696
3180,7483,5968,11,1,110701824
4079,9925,5153,5,1,110584320
767,6439,6303,13,1,110566912
3159,6141,6141,201,1,110427648
4927,6325,6325,13,3,110384128
934,7650,5893,5,1,110344960
2663,6297,6297,37,2,110301440
4889,6332,6332,1,1,110270976
32,7815,5777,42,1,110192640
659,8943,5055,293,2,110057728
2927,6264,6264,55,1,110027264
135,6307,6307,5,1,109905408
8094,6422,6159,87,1,109901056
9637,6371,6268,6,2,109705216
4428,7815,5777,13,1,109687808
2485,6294,6294,3,4,109683456
451,7069,5959,51,1,109478912
4783,6299,6252,20,1,109413632
7942,6163,6156,126,1,109413632
9014,6267,6267,15,3,109409280
1925,10028,5027,2,1,109335296
8980,6465,6199,8,3,109261312
6302,7025,5949,55,3,109252608
4528,7470,5735,104,1,109222144
4926,6012,6010,261,1,109200384
6828,6427,6213,2,1,109148160
6981,9922,5041,3,2,109087232
529,6226,6226,36,4,109074176
6247,8160,5546,57,1,108939264
7682,8068,5642,6,1,108904448
6401,6246,6246,7,2,108891392
8324,9175,4811,347,2,108821760
9127,6242,6242,7,1,108808704
3792,6230,6230,16,2,108769536
8052,6262,6128,84,1,108747776
2773,6166,6120,113,1,108730368
6094,6228,6228,16,1,108721664
6877,7344,5798,56,4,108699904
3773,6219,6219,11,4,108517120
2093,6237,5788,332,1,108517120
3614,6067,5981,229,1,108504064
2190,11665,4118,224,1,108456192
3189,6222,6088,105,1,108417024
368,10966,4626,9,8,108395264
4349,6220,6220,3,3,108382208
3496,6206,6197,23,2,108356096
8348,6323,6121,43,8,108299520
2643,5985,5982,237,1,108299520
8979,6182,5591,477,2,108242944
8413,10932,4633,8,1,108229888
3236,6136,5938,225,1,108173312
9718,6191,6191,20,3,108173312
8208,6061,6061,146,1,108077568
8602,6200,6200,6,2,108073216
9898,6189,6177,22,3,108016640
4056,6475,5982,96,3,108003584
1736,6124,6108,83,1,107868672
1149,6171,6171,23,1,107851264
7858,6186,6186,7,1,107833856
9704,6543,5836,177,4,107816448
8089,7414,5768,12,1,107807744
4088,6547,6045,18,3,107781632
8825,9501,5057,19,3,107755520
2966,7734,5658,8,5,107746816
4107,7707,5665,9,5,107738112
3135,6030,6027,159,1,107725056
7986,6636,5946,68,1,107720704
7417,6617,5952,65,1,107664128
9404,7332,5708,67,2,107638016
2252,6233,6142,12,3,107577088
8762,5843,5830,344,2,107572736
3714,6341,6027,69,1,107511808
796,6109,6099,64,3,107381248
6459,6097,6097,70,1,107381248
1613,6251,6123,11,1,107363840
9573,6163,6163,2,2,107359488
8919,6749,5655,226,3,107189760
6472,6134,6134,12,14,107185408
2905,9205,4649,361,3,107094016
1562,6143,6143,5,3,107076608
812,6458,5979,47,1,107011328
5520,8513,5278,54,7,107002624
3627,8538,5313,22,3,106959104
9778,6023,5992,142,1,106941696
2326,5959,5749,339,2,106932992
6508,7072,5814,10,1,106885120
941,9809,4908,3,1,106845952
9246,5968,5962,172,1,106832896
6292,9788,4903,7,1,106758912
8754,6838,5767,93,1,106697984
4875,5772,5772,351,1,106615296
7541,6576,5858,83,1,106571776
477,9037,5019,92,2,106497792
4615,6110,6110,4,4,106497792
7458,6143,5960,104,1,106384640
9964,5966,5927,172,1,106367232
6438,6061,6061,37,1,106180096
8014,6596,5925,5,1,106175744
4465,9491,4771,142,1,106093056
1413,6063,6060,32,1,106088704
1514,6030,6029,63,1,106080000
5654,6587,5775,114,1,106075648
7906,6071,6071,18,1,106023424
8976,6073,6073,12,2,105966848
6050,6479,5757,142,6,105923328
4934,6027,6027,56,1,105918976
7956,6114,6056,8,5,105892864
3214,6318,5766,176,1,105866752
9376,6550,5864,44,1,105858048
6159,7201,5634,53,1,105844992
9918,6077,6076,2,1,105836288
8047,5936,5628,371,1,105797120
6166,7664,5538,3,2,105749248
3215,5929,5929,143,1,105727488
6783,6059,6058,10,4,105701376
964,6059,6057,8,2,105627392
5366,6009,6009,57,1,105623040
2935,6839,5729,59,1,105614336
161,7273,5553,78,3,105562112
9811,7946,5369,43,6,105518592
207,7703,5485,8,4,105340160
3565,6210,5932,46,1,105300992
1491,5991,5991,55,1,105274880
3179,9533,4861,10,5,105205248
6710,6858,5713,39,1,105139968
6290,6797,5779,2,2,105105152
4500,6035,6034,1,1,105087744
6345,8549,5173,18,1,105083392
175,9506,4753,91,1,105035520
9175,6004,5991,38,1,105035520
8527,6008,6008,19,5,104996352
7083,6009,6009,20,1,104978944
9089,6352,5854,49,1,104952832
1330,6023,6023,2,2,104922368
5317,9450,4807,54,3,104878848
184,7459,5437,77,1,104813568
5973,5780,5780,239,1,104804864
8309,7738,5405,26,1,104722176
5443,8656,5115,9,3,104661248
432,7783,5409,7,2,104652544
5138,6007,6007,2,2,104643840
1801,5998,5998,11,1,104630784
4156,6008,6008,1,1,104630784
9397,6000,6000,4,2,104556800
6378,6283,5850,45,1,104530688
6750,6000,6000,3,1,104526336
7118,5999,5999,2,2,104504576
1419,6614,5547,188,1,104504576
7837,5999,5999,2,1,104491520
5637,5999,5999,2,1,104491520
1014,6303,5506,295,1,104478464
7300,5999,5999,1,1,104474112
7200,5999,5999,1,1,104474112
9090,5999,5999,1,1,104474112
1621,5999,5999,1,1,104474112
9295,5999,5999,1,1,104474112
5052,5999,5999,1,1,104474112
8315,5999,5999,1,1,104474112
1672,5776,5776,222,1,104439296
2653,5966,5862,105,6,104417536
1797,7684,5426,6,1,104413184
854,6016,5948,29,1,104369664
8163,9433,4836,2,1,104252160
3347,9548,4790,6,1,104221696
9517,6104,5755,139,1,104147712
1679,5972,5962,16,1,104134656
7165,5920,5920,59,1,104108544
4586,5743,5726,248,1,104095488
1055,6535,5761,18,1,103995392
508,9268,4634,176,1,103925760
403,5644,5642,326,1,103925760
9265,5942,5942,21,6,103895296
8755,5848,5848,115,2,103843072
620,5663,5642,312,1,103764736
5961,7698,5370,4,4,103747328
1550,5920,5908,44,1,103690752
3893,5754,5754,201,1,103690752
2532,5954,5954,1,1,103690752
4000,5908,5903,46,2,103621120
5235,6198,5649,162,3,103599360
7592,5944,5944,5,2,103599360
1373,6065,5739,128,1,103577600
1073,7435,5447,4,1,103568896
6341,5941,5941,6,1,103551488
2765,5817,5758,173,1,103529728
880,7658,5125,185,1,103486208
965,8694,5014,6,4,103468800
1960,5888,5888,54,1,103464448
4362,7204,5506,10,2,103451392
5836,6386,5753,30,1,103451392
8915,8809,4963,12,1,103368704
4880,6641,5691,2,1,103264256
8776,8106,5137,38,7,103111936
3935,5895,5860,48,3,103051008
270,11793,3949,6,3,103037952
9908,9391,4748,3,2,102950912
1314,6983,5547,6,1,102942208
7317,6935,5523,33,4,102929152
2424,5728,5728,180,1,102872576
4205,5883,5881,26,1,102863872
7022,6084,5458,286,8,102833408
9731,5720,5719,181,1,102737664
7293,6456,5563,113,1,102720256
9086,8533,5017,3,1,102715904
9891,9260,4767,3,1,102615808
3973,5892,5892,1,1,102611456
1890,6674,5329,225,1,102563584
6053,8159,5071,36,1,102367744
8735,6029,5760,46,1,102267648
307,5755,5743,125,3,102254592
7215,5626,5626,244,1,102211072
4204,5867,5863,4,1,102176256
2250,5877,5644,165,1,102163200
8203,5804,5804,62,1,102141440
9923,5858,5858,7,2,102137088
5549,7383,5043,235,1,102089216
6214,7278,5380,6,2,102058752
6022,6262,5603,91,1,102015232
1265,8279,4771,210,1,102002176
9928,5848,5848,9,1,101984768
8388,5653,5651,203,1,101941248
1723,6767,5487,42,2,101858560
440,5730,5729,120,1,101849856
7798,5638,5635,211,1,101806336
6777,5343,5343,500,1,101741056
7521,8932,4805,2,1,101667072
4995,6829,5459,33,1,101593088
138,6097,5650,70,1,101545216
5877,5704,5650,164,1,101471232
6661,5735,5730,93,5,101466880
7930,5768,5768,51,5,101375488
5714,5812,5754,50,1,101314560
2807,5808,5808,1,1,101149184
9122,5101,5101,708,1,101149184
4951,9022,4682,41,2,101144832
2984,7754,5136,18,1,101140480
196,6761,5389,76,1,101131776
2413,8901,4768,6,1,101118720
7364,5931,5756,6,1,101092608
641,5793,5793,12,2,101092608
5258,5793,5793,10,1,101044736
3280,5917,5721,27,7,101018624
5198,7898,5093,5,3,101005568
4372,6070,5437,204,1,100979456
1018,8297,4799,123,2,100944640
9320,5785,5785,8,5,100922880
3343,5738,5599,161,1,100901120
4030,5817,5635,114,1,100896768
2883,8930,4740,6,1,100879360
9802,5641,5596,176,6,100766208
422,5780,5780,3,2,100709632
8615,11435,3887,9,1,100696576
9159,8431,4589,231,2,100666112
9206,7903,5062,5,2,100609536
8858,5694,5694,83,1,100592128
4538,5352,5351,425,1,100579072
1596,9728,4437,13,4,100557312
5148,9186,4635,2,1,100552960
9790,6078,5647,16,6,100548608
9002,5763,5763,9,4,100544256
2511,5710,5708,63,4,100535552
5724,6462,5508,27,1,100531200
6788,6639,5457,16,7,100522496
5603,6021,5589,67,2,100378880
7188,5711,5707,55,1,100348416
9644,5686,5666,90,3,100339712
3963,5755,5755,3,5,100313600
8740,5849,5587,102,1,100200448
9754,5639,5625,125,2,100196096
6172,5750,5750,4,1,100191744
6078,5911,5538,122,1,100178688
8671,8875,4703,6,2,100169984
1769,6308,5376,142,1,100139520
3011,5618,5618,129,1,100069888
9671,8681,4680,55,3,99891456
1473,5817,5617,62,1,99756544
744,5713,5713,11,2,99682560
3325,9024,4569,31,11,99621632
4182,5719,5719,1,1,99599872
3074,9206,4550,5,1,99582464
8393,5674,5671,47,1,99578112
7680,5692,5692,26,1,99565056
487,6708,5273,76,3,99412736
1579,5526,5526,175,1,99269120
6099,6733,5333,14,4,99238656
9739,5673,5673,20,1,99129856
967,5600,5600,91,1,99095040
3877,5568,5568,123,1,99095040
8845,5559,5522,158,1,99064576
2246,7427,5102,6,1,99064576
19,6603,5378,4,2,99060224
6668,5668,5668,14,5,98990592
6426,5739,5662,3,1,98977536
7840,5590,5573,101,4,98912256
5553,5476,5245,375,1,98864384
153,8968,4571,3,4,98825216
696,5650,5650,25,1,98816512
4823,8347,4753,21,3,98799104
193,5556,5544,124,2,98759936
9229,5609,5598,69,1,98725120
2858,5523,5496,166,2,98720768
1403,5524,5392,240,3,98668544
5340,5654,5654,12,1,98659840
1319,8171,4825,4,1,98651136
3051,6673,5091,175,1,98581504
3554,5970,5505,38,1,98542336
9804,12647,2947,278,1,98381312
7945,5636,5636,14,1,98381312
2440,5629,5629,18,2,98342144
170,5662,5539,76,1,98307328
4508,5650,5606,28,1,98294272
2692,6323,5397,12,1,98215936
8351,6593,5294,20,2,98198528
7502,6346,5263,105,1,98185472
1366,9016,4508,3,1,98172416
2062,6022,5477,20,1,98089728
5780,5445,5309,282,1,97946112
4630,6072,5445,22,2,97937408
6439,5558,5486,120,1,97928704
1722,5618,5618,5,1,97911296
7450,8115,4689,71,9,97902592
658,5532,5532,87,1,97841664
2933,5572,5559,51,1,97741568
2622,8806,4478,52,1,97719808
826,5559,5396,171,2,97658880
5489,8953,4482,7,2,97641472
1667,5321,5321,283,1,97580544
1705,6040,5114,257,2,97567488
6914,6908,5157,4,2,97502208
2148,7751,4834,34,1,97463040
3373,5578,5578,14,1,97371648
8665,5822,5456,35,2,97219328
1990,5471,5471,112,1,97214976
3459,5406,5406,175,1,97180160
8868,5563,5559,18,1,97127936
3443,5593,5542,20,2,97084416
5024,6315,5185,104,1,97014784
1405,5899,5399,41,2,96914688
2851,5783,5449,33,1,96910336
3851,5325,5291,263,1,96858112
4842,8371,4181,333,1,96840704
5372,5557,5557,1,1,96779776
2234,8581,4545,2,2,96758016
8998,5499,5498,57,1,96731904
2024,7237,4811,137,1,96718848
8691,5549,4854,523,1,96653568
4126,8555,4528,9,3,96557824
1504,7268,4953,11,1,96514304
2817,5525,5525,12,1,96414208
1206,5579,5510,7,2,96379392
5659,8933,4378,18,1,96375040
8260,5524,5514,18,1,96370688
1871,6534,5179,11,8,96361984
7892,8357,4493,74,1,96344576
9018,5270,5132,366,1,96335872
4709,6010,5340,18,6,96279296
7788,5520,5515,13,1,96279296
7222,5623,5421,55,1,96231424
4531,5895,5283,90,1,96222720
8771,5499,5499,25,1,96187904
1010,5500,5497,24,1,96148736
4299,8286,4552,36,1,96144384
5250,5466,5466,53,3,96126976
3724,5850,5345,49,1,96122624
301,6531,5151,24,1,96118272
6137,5505,5505,14,2,96113920
5153,5506,5506,13,1,96100864
5393,13972,2665,24,1,96044288
1718,7061,4989,7,3,96039936
2423,6145,5295,5,1,95987712
9142,5472,5404,89,4,95983360
1937,8325,4538,24,2,95935488
2522,5643,5323,100,1,95822336
1661,5377,5377,115,10,95748352
3910,5851,5051,247,1,95735296
5895,7164,4824,88,1,95717888
241,5488,5488,6,2,95678720
6146,5483,5483,8,1,95613440
3036,6076,5272,15,3,95587328
1617,5638,5385,35,5,95530752
5911,6623,5093,7,1,95465472
8870,6260,5113,80,3,95443712
4488,5398,5398,83,1,95439360
217,7502,4785,14,1,95391488
1678,5884,5310,24,1,95378432
2289,5462,5462,12,1,95317504
2948,8623,4410,5,1,95217408
3625,8464,4453,9,1,95156480
8138,6053,5066,150,1,95121664
7510,5456,5456,2,1,95038976
799,5430,5418,36,1,95021568
2290,5528,5329,73,1,94930176
2885,6735,4565,341,1,94873600
4819,5935,5241,29,1,94786560
5807,5358,5358,85,1,94777856
2907,7555,4602,101,1,94747392
5152,7088,4739,108,1,94625536
766,5690,5346,2,1,94621184
5979,5369,5369,64,1,94603776
4497,5531,5322,46,11,94512384
3693,5419,5419,8,2,94512384
3259,5423,5423,4,1,94499328
2300,9168,4104,54,5,94499328
3922,6057,5150,50,1,94494976
8185,5314,5314,111,1,94464512
4920,5419,5419,3,1,94412288
4406,5388,5388,33,2,94407936
846,5323,5323,97,1,94377472
6635,5387,5387,31,1,94342656
3690,5261,5230,180,1,94338304
1114,5379,5328,76,1,94320896
7269,5399,5161,196,1,94316544
5007,5415,5415,1,1,94307840
6832,8100,4501,14,1,94286080
995,6388,5042,33,1,94229504
5463,5632,5303,26,1,94225152
9104,5402,5402,9,1,94220800
9863,8681,4291,17,1,94125056
3231,7564,4647,28,1,94103296
4395,5658,5234,62,1,94064128
5540,5357,5357,40,3,94003200
914,7553,4643,28,1,94003200
1117,5275,5177,187,1,93829120
2612,7534,4625,29,1,93702912
2263,5342,5342,34,1,93611520
7351,8528,4222,75,1,93568000
5484,5366,5366,4,2,93520128
7607,5311,5311,59,1,93507072
5983,5360,5360,10,1,93507072
5554,5252,5252,115,1,93454848
2032,6202,4539,410,1,93415680
7473,5355,5355,9,1,93402624
7714,6331,4992,35,1,93363456
8601,6051,5125,4,1,93341696
9374,5865,5030,118,1,93276416
5241,5171,5171,181,4,93232896
4773,5323,5323,21,6,93119744
7207,5447,5205,78,1,93045760
6130,5479,5251,31,6,93032704
5355,5322,5322,13,4,92936960
7257,5311,5289,37,1,92836864
8430,5156,5156,175,1,92828160
3370,5314,5296,28,1,92784640
2869,5276,5276,47,1,92688896
750,5196,5196,127,1,92688896
1710,5722,4989,149,2,92671488
671,5366,5251,41,1,92649728
7190,5413,5199,66,1,92610560
1104,8504,4252,2,1,92584448
8383,5774,4980,133,1,92488704
6922,6464,4788,103,1,92462592
6764,5567,5160,48,1,92458240
8316,4899,4899,409,1,92427776
1570,8508,4230,2,2,92327680
2291,5296,5296,3,2,92284160
4975,8476,4238,2,1,92279808
4949,8474,4237,2,1,92258048
3447,6109,4959,49,1,92210176
1280,7846,3994,336,2,92179712
726,6105,4973,37,1,92166656
3166,7153,4651,11,1,92070912
4277,9493,3869,11,1,92044800
8158,6147,4995,3,1,92044800
5051,7735,4401,50,1,92018688
6017,5492,5182,24,2,92014336
6984,5370,5245,7,1,91996928
7597,5173,5163,113,3,91940352
6061,5293,5078,147,1,91918592
2268,5253,5173,85,1,91905536
1791,8116,4314,12,1,91879424
7625,5270,5270,2,2,91814144
8789,7457,4481,40,7,91757568
5839,8428,4214,1,1,91740160
4727,8428,4214,1,1,91740160
868,5492,5176,12,1,91714048
8356,8189,4275,10,2,91666176
289,5242,5242,22,1,91661824
7354,8420,4209,1,1,91640064
9585,5208,5064,161,3,91635712
